ContactId,DateOfBirth,Gender,City,State,CreatedOn,Loyalty Tier,Email Subscriber,Income,Occupation,CustomerSatisfaction,RewardPoints,CreditCard,CreatedOn_loyalty,PurchaseId,ProductId,PurchasedOn,TotalPrice,ReviewRating
CNTID_1065,1983-12-22,Male,Sparks,Nevada,2019-01-31,medium,No,72380.64906256243,Software Engineer,low,57,No,2017-11-13,OPID_1145,ProdID_1044,2018-12-14,86,3.25
CNTID_1065,1983-12-22,Male,Sparks,Nevada,2019-01-31,medium,No,72380.64906256243,Software Engineer,low,57,No,2017-11-13,OPID_1146,ProdID_1036,2018-12-14,69,3.25
CNTID_1067,2016-07-18,Male,Fresno,California,2019-01-31,medium,No,77272.21652238294,Teacher,low,217,Yes,2018-11-12,OPID_1147,ProdID_1024,2017-08-18,104,2.25
CNTID_1067,2016-07-18,Male,Fresno,California,2019-01-31,medium,No,77272.21652238294,Teacher,low,217,Yes,2018-11-12,OPID_1148,ProdID_1033,2018-12-02,177,2.25
CNTID_1067,2016-07-18,Male,Fresno,California,2019-01-31,medium,No,77272.21652238294,Teacher,low,217,Yes,2018-11-12,OPID_1149,ProdID_1032,2019-01-22,167,2.25
CNTID_1068,1972-01-09,Male,Oxnard,California,2019-01-31,medium,No,20000.0,Teacher,medium,217,Yes,2018-02-27,OPID_1150,ProdID_1010,2018-04-04,150,3.6
CNTID_1068,1972-01-09,Male,Oxnard,California,2019-01-31,medium,No,20000.0,Teacher,medium,217,Yes,2018-02-27,OPID_1151,ProdID_1038,2018-11-23,211,3.6
CNTID_1068,1972-01-09,Male,Oxnard,California,2019-01-31,medium,No,20000.0,Teacher,medium,217,Yes,2018-02-27,OPID_1152,ProdID_1044,2019-01-01,100,3.6
CNTID_1068,1972-01-09,Male,Oxnard,California,2019-01-31,medium,No,20000.0,Teacher,medium,217,Yes,2018-02-27,OPID_1153,ProdID_1014,2019-01-21,151,3.6
CNTID_1069,1997-08-12,Male,New Haven,Connecticut,2019-01-31,medium,No,97674.27483656091,Teacher,medium,254,No,2017-04-27,OPID_1154,ProdID_1021,2018-04-29,81,3.2
CNTID_1070,1974-10-09,Male,Bellevue,Washington,2019-01-31,low,Yes,164465.56877546475,Teacher,medium,222,No,2018-01-04,OPID_1155,ProdID_1048,2018-07-15,214,4.333333333333333
CNTID_1070,1974-10-09,Male,Bellevue,Washington,2019-01-31,low,Yes,164465.56877546475,Teacher,medium,222,No,2018-01-04,OPID_1156,ProdID_1036,2018-09-09,178,4.333333333333333
CNTID_1070,1974-10-09,Male,Bellevue,Washington,2019-01-31,low,Yes,164465.56877546475,Teacher,medium,222,No,2018-01-04,OPID_1157,ProdID_1002,2018-09-29,184,4.333333333333333
CNTID_1071,1994-01-21,Male,Philadelphia,Pennsylvania,2019-01-31,medium,No,47704.03794920916,Teacher,medium,114,No,2017-09-27,OPID_1158,ProdID_1026,2018-11-18,208,3.75
CNTID_1071,1994-01-21,Male,Philadelphia,Pennsylvania,2019-01-31,medium,No,47704.03794920916,Teacher,medium,114,No,2017-09-27,OPID_1159,ProdID_1037,2018-12-19,143,3.75
CNTID_1072,1987-11-17,Male,Lakeland,Florida,2019-01-31,high,No,57546.91335998469,Software Engineer,high,89,No,2017-12-20,OPID_1160,ProdID_1002,2018-05-17,145,3.6
CNTID_1072,1987-11-17,Male,Lakeland,Florida,2019-01-31,high,No,57546.91335998469,Software Engineer,high,89,No,2017-12-20,OPID_1161,ProdID_1016,2018-08-24,191,3.6
CNTID_1072,1987-11-17,Male,Lakeland,Florida,2019-01-31,high,No,57546.91335998469,Software Engineer,high,89,No,2017-12-20,OPID_1162,ProdID_1032,2018-11-27,104,3.6
CNTID_1072,1987-11-17,Male,Lakeland,Florida,2019-01-31,high,No,57546.91335998469,Software Engineer,high,89,No,2017-12-20,OPID_1163,ProdID_1049,2018-12-23,186,3.6
CNTID_1073,2012-03-06,Male,Reno,Nevada,2019-01-31,medium,No,91583.28348662372,Teacher,medium,212,No,2017-07-25,OPID_1164,ProdID_1032,2018-06-02,70,2.2
CNTID_1073,2012-03-06,Male,Reno,Nevada,2019-01-31,medium,No,91583.28348662372,Teacher,medium,212,No,2017-07-25,OPID_1165,ProdID_1023,2018-10-15,66,2.2
CNTID_1073,2012-03-06,Male,Reno,Nevada,2019-01-31,medium,No,91583.28348662372,Teacher,medium,212,No,2017-07-25,OPID_1166,ProdID_1049,2018-12-09,217,2.2
CNTID_1073,2012-03-06,Male,Reno,Nevada,2019-01-31,medium,No,91583.28348662372,Teacher,medium,212,No,2017-07-25,OPID_1167,ProdID_1042,2018-12-17,33,2.2
CNTID_1074,2011-07-09,Male,Seattle,Washington,2019-01-31,low,No,138188.9913941529,Teacher,medium,155,No,2017-03-05,OPID_1168,ProdID_1019,2018-02-24,163,4.0
CNTID_1074,2011-07-09,Male,Seattle,Washington,2019-01-31,low,No,138188.9913941529,Teacher,medium,155,No,2017-03-05,OPID_1169,ProdID_1003,2018-02-27,174,4.0
CNTID_1075,1991-06-19,Male,Fairfield,California,2019-01-31,medium,No,59939.53298635379,Teacher,medium,284,No,2018-11-01,OPID_1170,ProdID_1016,2017-04-06,173,3.2
CNTID_1075,1991-06-19,Male,Fairfield,California,2019-01-31,medium,No,59939.53298635379,Teacher,medium,284,No,2018-11-01,OPID_1171,ProdID_1004,2017-10-15,247,3.2
CNTID_1075,1991-06-19,Male,Fairfield,California,2019-01-31,medium,No,59939.53298635379,Teacher,medium,284,No,2018-11-01,OPID_1172,ProdID_1029,2018-03-21,132,3.2
CNTID_1076,1990-01-17,Male,Miramar,Florida,2019-01-31,medium,No,26216.34687943692,Teacher,high,180,No,2017-05-22,OPID_1173,ProdID_1017,2017-03-02,215,3.3333333333333335
CNTID_1077,1976-01-28,Male,Centennial,Colorado,2019-01-31,medium,No,20000.0,Software Engineer,low,48,Yes,2018-03-17,OPID_1174,ProdID_1006,2017-08-23,116,3.3333333333333335
CNTID_1077,1976-01-28,Male,Centennial,Colorado,2019-01-31,medium,No,20000.0,Software Engineer,low,48,Yes,2018-03-17,OPID_1175,ProdID_1046,2017-12-05,91,3.3333333333333335
CNTID_1077,1976-01-28,Male,Centennial,Colorado,2019-01-31,medium,No,20000.0,Software Engineer,low,48,Yes,2018-03-17,OPID_1176,ProdID_1016,2018-08-13,98,3.3333333333333335
CNTID_1077,1976-01-28,Male,Centennial,Colorado,2019-01-31,medium,No,20000.0,Software Engineer,low,48,Yes,2018-03-17,OPID_1177,ProdID_1014,2018-12-19,204,3.3333333333333335
CNTID_1080,1983-03-11,Male,Waco,Texas,2019-01-31,medium,Yes,30198.92064117288,Software Engineer,medium,167,No,2018-09-09,OPID_1178,ProdID_1000,2017-02-19,99,2.5
CNTID_1080,1983-03-11,Male,Waco,Texas,2019-01-31,medium,Yes,30198.92064117288,Software Engineer,medium,167,No,2018-09-09,OPID_1179,ProdID_1042,2017-10-10,222,2.5
CNTID_1080,1983-03-11,Male,Waco,Texas,2019-01-31,medium,Yes,30198.92064117288,Software Engineer,medium,167,No,2018-09-09,OPID_1180,ProdID_1021,2018-03-02,157,2.5
CNTID_1081,1975-03-22,Male,Norwalk,California,2019-01-31,medium,No,20000.0,Software Engineer,low,281,No,2017-07-31,OPID_1181,ProdID_1030,2017-04-16,150,3.5
CNTID_1081,1975-03-22,Male,Norwalk,California,2019-01-31,medium,No,20000.0,Software Engineer,low,281,No,2017-07-31,OPID_1182,ProdID_1016,2018-07-29,47,3.5
CNTID_1081,1975-03-22,Male,Norwalk,California,2019-01-31,medium,No,20000.0,Software Engineer,low,281,No,2017-07-31,OPID_1183,ProdID_1029,2018-12-13,103,3.5
CNTID_1081,1975-03-22,Male,Norwalk,California,2019-01-31,medium,No,20000.0,Software Engineer,low,281,No,2017-07-31,OPID_1184,ProdID_1046,2019-01-30,47,3.5
CNTID_1081,1975-03-22,Male,Norwalk,California,2019-01-31,medium,No,20000.0,Software Engineer,low,281,No,2017-07-31,OPID_1185,ProdID_1030,2019-01-30,69,3.5
CNTID_1082,1983-08-19,Male,Murrieta,California,2019-01-31,medium,No,69772.50740225625,Software Engineer,low,230,Yes,2017-06-19,OPID_1186,ProdID_1035,2017-09-23,85,4.0
CNTID_1082,1983-08-19,Male,Murrieta,California,2019-01-31,medium,No,69772.50740225625,Software Engineer,low,230,Yes,2017-06-19,OPID_1187,ProdID_1032,2018-06-16,70,4.0
CNTID_1083,2001-11-20,Male,Nashville,Tennessee,2019-01-31,medium,Yes,79416.18420198534,Software Engineer,high,298,No,2018-08-01,OPID_1188,ProdID_1037,2017-12-03,139,3.0
CNTID_1083,2001-11-20,Male,Nashville,Tennessee,2019-01-31,medium,Yes,79416.18420198534,Software Engineer,high,298,No,2018-08-01,OPID_1189,ProdID_1005,2018-04-01,64,3.0
CNTID_1083,2001-11-20,Male,Nashville,Tennessee,2019-01-31,medium,Yes,79416.18420198534,Software Engineer,high,298,No,2018-08-01,OPID_1190,ProdID_1034,2018-10-24,99,3.0
CNTID_1083,2001-11-20,Male,Nashville,Tennessee,2019-01-31,medium,Yes,79416.18420198534,Software Engineer,high,298,No,2018-08-01,OPID_1191,ProdID_1029,2018-12-22,114,3.0
CNTID_1084,1985-11-21,Male,West Jordan,Utah,2019-01-31,medium,No,73923.63710339277,Software Engineer,medium,179,Yes,2018-07-19,OPID_1192,ProdID_1029,2017-04-08,74,3.0
CNTID_1084,1985-11-21,Male,West Jordan,Utah,2019-01-31,medium,No,73923.63710339277,Software Engineer,medium,179,Yes,2018-07-19,OPID_1193,ProdID_1018,2017-07-03,45,3.0
CNTID_1084,1985-11-21,Male,West Jordan,Utah,2019-01-31,medium,No,73923.63710339277,Software Engineer,medium,179,Yes,2018-07-19,OPID_1194,ProdID_1027,2018-02-04,183,3.0
CNTID_1084,1985-11-21,Male,West Jordan,Utah,2019-01-31,medium,No,73923.63710339277,Software Engineer,medium,179,Yes,2018-07-19,OPID_1195,ProdID_1028,2018-05-01,139,3.0
CNTID_1086,2007-06-28,Male,Washington,District of Columbia,2019-01-31,medium,No,124526.75948277616,Teacher,medium,272,No,2017-09-07,OPID_1196,ProdID_1039,2018-06-03,49,4.0
CNTID_1086,2007-06-28,Male,Washington,District of Columbia,2019-01-31,medium,No,124526.75948277616,Teacher,medium,272,No,2017-09-07,OPID_1197,ProdID_1029,2018-08-25,113,4.0
CNTID_1087,1992-07-18,Male,Minneapolis,Minnesota,2019-01-31,medium,No,93890.97332720803,Software Engineer,low,147,Yes,2018-06-01,OPID_1198,ProdID_1005,2017-04-19,51,4.5
CNTID_1087,1992-07-18,Male,Minneapolis,Minnesota,2019-01-31,medium,No,93890.97332720803,Software Engineer,low,147,Yes,2018-06-01,OPID_1199,ProdID_1020,2017-12-23,65,4.5
CNTID_1087,1992-07-18,Male,Minneapolis,Minnesota,2019-01-31,medium,No,93890.97332720803,Software Engineer,low,147,Yes,2018-06-01,OPID_1200,ProdID_1030,2018-11-13,132,4.5
CNTID_1089,2013-01-05,Male,Saint Paul,Minnesota,2019-01-31,medium,No,48013.4282282734,Teacher,medium,196,No,2018-07-12,OPID_1201,ProdID_1049,2018-10-28,49,3.3333333333333335
CNTID_1089,2013-01-05,Male,Saint Paul,Minnesota,2019-01-31,medium,No,48013.4282282734,Teacher,medium,196,No,2018-07-12,OPID_1202,ProdID_1020,2018-12-27,44,3.3333333333333335
CNTID_1089,2013-01-05,Male,Saint Paul,Minnesota,2019-01-31,medium,No,48013.4282282734,Teacher,medium,196,No,2018-07-12,OPID_1203,ProdID_1039,2019-01-18,109,3.3333333333333335
CNTID_1089,2013-01-05,Male,Saint Paul,Minnesota,2019-01-31,medium,No,48013.4282282734,Teacher,medium,196,No,2018-07-12,OPID_1204,ProdID_1046,2019-02-06,147,3.3333333333333335
CNTID_1089,2013-01-05,Male,Saint Paul,Minnesota,2019-01-31,medium,No,48013.4282282734,Teacher,medium,196,No,2018-07-12,OPID_1205,ProdID_1024,2019-02-06,50,3.3333333333333335
CNTID_1090,2008-05-18,Male,Fort Collins,Colorado,2019-01-31,high,No,107480.2185782626,Software Engineer,high,242,No,2018-09-18,OPID_1206,ProdID_1016,2017-04-09,84,3.0
CNTID_1090,2008-05-18,Male,Fort Collins,Colorado,2019-01-31,high,No,107480.2185782626,Software Engineer,high,242,No,2018-09-18,OPID_1207,ProdID_1026,2018-02-03,243,3.0
CNTID_1090,2008-05-18,Male,Fort Collins,Colorado,2019-01-31,high,No,107480.2185782626,Software Engineer,high,242,No,2018-09-18,OPID_1208,ProdID_1036,2018-08-02,209,3.0
CNTID_1090,2008-05-18,Male,Fort Collins,Colorado,2019-01-31,high,No,107480.2185782626,Software Engineer,high,242,No,2018-09-18,OPID_1209,ProdID_1019,2018-11-29,163,3.0
CNTID_1090,2008-05-18,Male,Fort Collins,Colorado,2019-01-31,high,No,107480.2185782626,Software Engineer,high,242,No,2018-09-18,OPID_1210,ProdID_1033,2018-12-24,192,3.0
CNTID_1091,2016-10-24,Male,Fort Worth,Texas,2019-01-31,medium,No,87258.1062412785,Software Engineer,low,202,Yes,2018-01-08,OPID_1211,ProdID_1002,2018-11-19,47,3.25
CNTID_1091,2016-10-24,Male,Fort Worth,Texas,2019-01-31,medium,No,87258.1062412785,Software Engineer,low,202,Yes,2018-01-08,OPID_1212,ProdID_1016,2019-01-09,108,3.25
CNTID_1091,2016-10-24,Male,Fort Worth,Texas,2019-01-31,medium,No,87258.1062412785,Software Engineer,low,202,Yes,2018-01-08,OPID_1213,ProdID_1037,2019-01-21,152,3.25
CNTID_1091,2016-10-24,Male,Fort Worth,Texas,2019-01-31,medium,No,87258.1062412785,Software Engineer,low,202,Yes,2018-01-08,OPID_1214,ProdID_1038,2019-01-29,106,3.25
CNTID_1092,1983-12-03,Male,El Cajon,California,2019-01-31,medium,No,134642.58248263475,Teacher,low,250,Yes,2017-05-04,OPID_1215,ProdID_1021,2017-07-21,182,4.5
CNTID_1092,1983-12-03,Male,El Cajon,California,2019-01-31,medium,No,134642.58248263475,Teacher,low,250,Yes,2017-05-04,OPID_1216,ProdID_1019,2018-11-13,198,4.5
CNTID_1092,1983-12-03,Male,El Cajon,California,2019-01-31,medium,No,134642.58248263475,Teacher,low,250,Yes,2017-05-04,OPID_1217,ProdID_1046,2018-12-19,52,4.5
CNTID_1093,1971-05-07,Male,Glendale,California,2019-01-31,medium,No,103243.38736227498,Teacher,medium,252,Yes,2018-09-22,OPID_1218,ProdID_1047,2018-12-20,147,3.6
CNTID_1093,1971-05-07,Male,Glendale,California,2019-01-31,medium,No,103243.38736227498,Teacher,medium,252,Yes,2018-09-22,OPID_1219,ProdID_1038,2019-01-23,113,3.6
CNTID_1093,1971-05-07,Male,Glendale,California,2019-01-31,medium,No,103243.38736227498,Teacher,medium,252,Yes,2018-09-22,OPID_1220,ProdID_1027,2019-02-04,209,3.6
CNTID_1093,1971-05-07,Male,Glendale,California,2019-01-31,medium,No,103243.38736227498,Teacher,medium,252,Yes,2018-09-22,OPID_1221,ProdID_1042,2019-02-05,36,3.6
CNTID_1093,1971-05-07,Male,Glendale,California,2019-01-31,medium,No,103243.38736227498,Teacher,medium,252,Yes,2018-09-22,OPID_1222,ProdID_1012,2019-02-05,108,3.6
CNTID_1094,1972-05-17,Male,Hollywood,Florida,2019-01-31,low,No,139185.8406763202,Teacher,high,64,Yes,2017-10-02,OPID_1223,ProdID_1036,2017-01-08,71,3.25
CNTID_1094,1972-05-17,Male,Hollywood,Florida,2019-01-31,low,No,139185.8406763202,Teacher,high,64,Yes,2017-10-02,OPID_1224,ProdID_1014,2017-06-02,247,3.25
CNTID_1095,1980-07-04,Male,Newark,New Jersey,2019-01-31,high,Yes,72525.1815090563,Software Engineer,high,196,No,2017-08-02,OPID_1225,ProdID_1005,2018-09-27,99,5.0
CNTID_1095,1980-07-04,Male,Newark,New Jersey,2019-01-31,high,Yes,72525.1815090563,Software Engineer,high,196,No,2017-08-02,OPID_1226,ProdID_1048,2018-10-27,213,5.0
CNTID_1095,1980-07-04,Male,Newark,New Jersey,2019-01-31,high,Yes,72525.1815090563,Software Engineer,high,196,No,2017-08-02,OPID_1227,ProdID_1029,2018-11-27,31,5.0
CNTID_1095,1980-07-04,Male,Newark,New Jersey,2019-01-31,high,Yes,72525.1815090563,Software Engineer,high,196,No,2017-08-02,OPID_1228,ProdID_1044,2019-01-23,232,5.0
CNTID_1095,1980-07-04,Male,Newark,New Jersey,2019-01-31,high,Yes,72525.1815090563,Software Engineer,high,196,No,2017-08-02,OPID_1229,ProdID_1015,2019-02-01,69,5.0
CNTID_1096,1997-11-16,Male,Temecula,California,2019-01-31,medium,No,20000.0,Software Engineer,low,202,Yes,2017-09-27,OPID_1230,ProdID_1008,2018-06-09,86,3.3333333333333335
CNTID_1098,2007-07-27,Male,Fayetteville,North Carolina,2019-01-31,medium,No,20000.0,Teacher,medium,126,No,2018-10-10,OPID_1231,ProdID_1019,2017-09-23,132,3.4
CNTID_1099,2002-07-22,Male,Saint Paul,Minnesota,2019-01-31,medium,No,27172.39684267797,Teacher,medium,156,Yes,2018-06-11,OPID_1232,ProdID_1016,2017-05-13,68,3.0
CNTID_1099,2002-07-22,Male,Saint Paul,Minnesota,2019-01-31,medium,No,27172.39684267797,Teacher,medium,156,Yes,2018-06-11,OPID_1233,ProdID_1027,2018-05-09,110,3.0
CNTID_1099,2002-07-22,Male,Saint Paul,Minnesota,2019-01-31,medium,No,27172.39684267797,Teacher,medium,156,Yes,2018-06-11,OPID_1234,ProdID_1046,2018-05-23,216,3.0
CNTID_1101,1975-03-11,Male,Chattanooga,Tennessee,2019-01-31,medium,No,62192.51526726927,Software Engineer,low,257,Yes,2018-01-31,OPID_1235,ProdID_1036,2018-06-24,102,4.25
CNTID_1101,1975-03-11,Male,Chattanooga,Tennessee,2019-01-31,medium,No,62192.51526726927,Software Engineer,low,257,Yes,2018-01-31,OPID_1236,ProdID_1010,2019-02-03,134,4.25
CNTID_1101,1975-03-11,Male,Chattanooga,Tennessee,2019-01-31,medium,No,62192.51526726927,Software Engineer,low,257,Yes,2018-01-31,OPID_1237,ProdID_1048,2019-02-06,166,4.25
CNTID_1102,1988-06-30,Male,Murrieta,California,2019-01-31,medium,Yes,62424.34483340051,Software Engineer,medium,70,No,2018-06-21,OPID_1238,ProdID_1036,2018-09-08,54,3.25
CNTID_1102,1988-06-30,Male,Murrieta,California,2019-01-31,medium,Yes,62424.34483340051,Software Engineer,medium,70,No,2018-06-21,OPID_1239,ProdID_1003,2018-12-10,201,3.25
CNTID_1103,2015-02-01,Male,Glendale,Arizona,2019-01-31,medium,Yes,20000.0,Teacher,high,49,No,2018-06-26,OPID_1240,ProdID_1003,2017-09-07,147,2.3333333333333335
CNTID_1105,1975-06-09,Male,Elk Grove,California,2019-01-31,medium,No,44482.72988330144,Teacher,medium,177,Yes,2017-01-13,OPID_1241,ProdID_1018,2017-03-14,31,4.0
CNTID_1106,1979-03-12,Male,Salinas,California,2019-01-31,medium,No,82685.84793644605,Software Engineer,low,163,Yes,2017-06-18,OPID_1242,ProdID_1003,2018-12-09,176,3.2
CNTID_1107,1972-03-04,Male,Phoenix,Arizona,2019-01-31,high,No,127991.39635739464,Software Engineer,medium,14,No,2017-07-11,OPID_1243,ProdID_1040,2017-01-23,152,3.4
CNTID_1107,1972-03-04,Male,Phoenix,Arizona,2019-01-31,high,No,127991.39635739464,Software Engineer,medium,14,No,2017-07-11,OPID_1244,ProdID_1018,2018-11-22,114,3.4
CNTID_1107,1972-03-04,Male,Phoenix,Arizona,2019-01-31,high,No,127991.39635739464,Software Engineer,medium,14,No,2017-07-11,OPID_1245,ProdID_1028,2018-12-28,227,3.4
CNTID_1107,1972-03-04,Male,Phoenix,Arizona,2019-01-31,high,No,127991.39635739464,Software Engineer,medium,14,No,2017-07-11,OPID_1246,ProdID_1025,2019-01-27,164,3.4
CNTID_1107,1972-03-04,Male,Phoenix,Arizona,2019-01-31,high,No,127991.39635739464,Software Engineer,medium,14,No,2017-07-11,OPID_1247,ProdID_1007,2019-01-30,216,3.4
CNTID_1108,2005-05-09,Male,Miami Gardens,Florida,2019-01-31,medium,No,65283.24629743062,Teacher,high,186,No,2018-06-28,OPID_1248,ProdID_1033,2018-05-29,131,3.0
CNTID_1108,2005-05-09,Male,Miami Gardens,Florida,2019-01-31,medium,No,65283.24629743062,Teacher,high,186,No,2018-06-28,OPID_1249,ProdID_1000,2018-07-14,230,3.0
CNTID_1109,1982-09-14,Male,Lakeland,Florida,2019-01-31,medium,No,57446.57776505428,Software Engineer,medium,286,No,2017-12-13,OPID_1250,ProdID_1002,2018-09-15,31,4.2
CNTID_1109,1982-09-14,Male,Lakeland,Florida,2019-01-31,medium,No,57446.57776505428,Software Engineer,medium,286,No,2017-12-13,OPID_1251,ProdID_1002,2018-10-10,31,4.2
CNTID_1110,1988-07-10,Male,Boulder,Colorado,2019-01-31,medium,No,95637.92902381036,Teacher,medium,289,No,2018-06-08,OPID_1252,ProdID_1031,2017-06-30,83,4.333333333333333
CNTID_1110,1988-07-10,Male,Boulder,Colorado,2019-01-31,medium,No,95637.92902381036,Teacher,medium,289,No,2018-06-08,OPID_1253,ProdID_1026,2018-07-09,191,4.333333333333333
CNTID_1110,1988-07-10,Male,Boulder,Colorado,2019-01-31,medium,No,95637.92902381036,Teacher,medium,289,No,2018-06-08,OPID_1254,ProdID_1009,2018-08-20,31,4.333333333333333
CNTID_1110,1988-07-10,Male,Boulder,Colorado,2019-01-31,medium,No,95637.92902381036,Teacher,medium,289,No,2018-06-08,OPID_1255,ProdID_1047,2018-12-28,99,4.333333333333333
CNTID_1110,1988-07-10,Male,Boulder,Colorado,2019-01-31,medium,No,95637.92902381036,Teacher,medium,289,No,2018-06-08,OPID_1256,ProdID_1049,2019-01-01,98,4.333333333333333
CNTID_1111,1997-11-17,Male,Wichita,Kansas,2019-01-31,medium,No,20000.0,Software Engineer,low,130,Yes,2018-05-15,OPID_1257,ProdID_1033,2017-12-19,150,4.333333333333333
CNTID_1111,1997-11-17,Male,Wichita,Kansas,2019-01-31,medium,No,20000.0,Software Engineer,low,130,Yes,2018-05-15,OPID_1258,ProdID_1028,2018-09-07,62,4.333333333333333
CNTID_1111,1997-11-17,Male,Wichita,Kansas,2019-01-31,medium,No,20000.0,Software Engineer,low,130,Yes,2018-05-15,OPID_1259,ProdID_1006,2018-11-26,84,4.333333333333333
CNTID_1112,1996-08-28,Male,Escondido,California,2019-01-31,medium,No,58401.93013698906,Teacher,medium,233,No,2018-07-29,OPID_1260,ProdID_1020,2017-11-03,65,3.5
CNTID_1112,1996-08-28,Male,Escondido,California,2019-01-31,medium,No,58401.93013698906,Teacher,medium,233,No,2018-07-29,OPID_1261,ProdID_1040,2017-11-06,148,3.5
CNTID_1112,1996-08-28,Male,Escondido,California,2019-01-31,medium,No,58401.93013698906,Teacher,medium,233,No,2018-07-29,OPID_1262,ProdID_1025,2018-11-21,209,3.5
CNTID_1113,1996-04-06,Male,Greensboro,North Carolina,2019-01-31,medium,Yes,114550.49981160797,Teacher,medium,214,Yes,2017-12-11,OPID_1263,ProdID_1004,2017-05-04,50,2.6666666666666665
CNTID_1113,1996-04-06,Male,Greensboro,North Carolina,2019-01-31,medium,Yes,114550.49981160797,Teacher,medium,214,Yes,2017-12-11,OPID_1264,ProdID_1028,2017-11-15,115,2.6666666666666665
CNTID_1114,1993-09-11,Male,College Station,Texas,2019-01-31,medium,No,87438.99079708126,Teacher,low,117,No,2017-03-13,OPID_1265,ProdID_1003,2018-10-20,232,3.75
CNTID_1114,1993-09-11,Male,College Station,Texas,2019-01-31,medium,No,87438.99079708126,Teacher,low,117,No,2017-03-13,OPID_1266,ProdID_1041,2018-12-25,54,3.75
CNTID_1114,1993-09-11,Male,College Station,Texas,2019-01-31,medium,No,87438.99079708126,Teacher,low,117,No,2017-03-13,OPID_1267,ProdID_1041,2018-12-31,216,3.75
CNTID_1115,1969-02-26,Male,Temecula,California,2019-01-31,medium,Yes,104443.93092315304,Software Engineer,low,154,No,2018-05-13,OPID_1268,ProdID_1041,2018-06-26,39,2.3333333333333335
CNTID_1115,1969-02-26,Male,Temecula,California,2019-01-31,medium,Yes,104443.93092315304,Software Engineer,low,154,No,2018-05-13,OPID_1269,ProdID_1004,2018-12-02,185,2.3333333333333335
CNTID_1115,1969-02-26,Male,Temecula,California,2019-01-31,medium,Yes,104443.93092315304,Software Engineer,low,154,No,2018-05-13,OPID_1270,ProdID_1010,2018-12-31,84,2.3333333333333335
CNTID_1115,1969-02-26,Male,Temecula,California,2019-01-31,medium,Yes,104443.93092315304,Software Engineer,low,154,No,2018-05-13,OPID_1271,ProdID_1015,2019-01-25,225,2.3333333333333335
CNTID_1115,1969-02-26,Male,Temecula,California,2019-01-31,medium,Yes,104443.93092315304,Software Engineer,low,154,No,2018-05-13,OPID_1272,ProdID_1022,2019-01-27,119,2.3333333333333335
CNTID_1117,1999-01-18,Male,Columbus,Georgia,2019-01-31,medium,No,124031.44723708316,Teacher,medium,261,Yes,2018-11-04,OPID_1273,ProdID_1021,2017-03-02,153,3.0
CNTID_1117,1999-01-18,Male,Columbus,Georgia,2019-01-31,medium,No,124031.44723708316,Teacher,medium,261,Yes,2018-11-04,OPID_1274,ProdID_1015,2019-01-06,231,3.0
CNTID_1118,1979-11-12,Male,Pearland,Texas,2019-01-31,high,Yes,189112.9339310481,Software Engineer,high,36,No,2018-07-18,OPID_1275,ProdID_1015,2018-08-08,1474,3.6666666666666665
